"uid";"name";"nbContributions";"nbDayContributions";"nbNightContributions";"nbOfweekContributions";"nbOfweekendContributions";"nbCreations";"nbModifications";"nbDeletes";"nbBlockReceived";"totalChangesetCount";"p_DayContributions";"p_NightContributions";"p_OfweekContributions";"p_OfweekendContributions";"p_Creations";"p_Modifications";"p_Deletes";"nbChangesetFenetre"
"2316520";"Shstone82";"71";"0";"71";"70";"1";"71";"0";"0";"null";"null";"0.0";"1.0";"0.9859154929577465";"0.014084507042253521";"1.0";"0.0";"0.0";"5"
"3660024";"Megan Oropeza";"17";"0";"17";"16";"1";"14";"3";"0";"null";"null";"0.0";"1.0";"0.9411764705882353";"0.058823529411764705";"0.8235294117647058";"0.17647058823529413";"0.0";"1"
"4466836";"reuspect";"7";"0";"7";"6";"1";"3";"4";"2";"null";"null";"0.0";"1.0";"0.8571428571428571";"0.14285714285714285";"0.42857142857142855";"0.5714285714285714";"0.2857142857142857";"3"
"4839576";"In Fashion";"2";"1";"1";"0";"2";"1";"1";"0";"null";"null";"0.5";"0.5";"0.0";"1.0";"0.5";"0.5";"0.0";"2"
"3999983";"niranjanshk";"3";"2";"1";"2";"1";"3";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"1"
"2877695";"Blix05";"4";"0";"4";"3";"1";"3";"1";"0";"null";"null";"0.0";"1.0";"0.75";"0.25";"0.75";"0.25";"0.0";"1"
"223444";"OMNIBUS";"9";"1";"8";"2";"7";"9";"0";"0";"null";"null";"0.1111111111111111";"0.8888888888888888";"0.2222222222222222";"0.7777777777777778";"1.0";"0.0";"0.0";"3"
"211162";"skorbut";"81";"0";"81";"80";"1";"4";"77";"41";"null";"null";"0.0";"1.0";"0.9876543209876543";"0.012345679012345678";"0.04938271604938271";"0.9506172839506173";"0.5061728395061729";"1"
"2873586";"Laura Ko";"46";"45";"1";"45";"1";"46";"0";"0";"null";"null";"0.9782608695652174";"0.021739130434782608";"0.9782608695652174";"0.021739130434782608";"1.0";"0.0";"0.0";"2"
"3844320";"Krishna Raj Aryal";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"2480327";"etajin";"2";"1";"1";"0";"2";"0";"2";"0";"null";"null";"0.5";"0.5";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2881736";"sandharb";"4";"0";"4";"3";"1";"4";"0";"0";"null";"null";"0.0";"1.0";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"383200";"Takuto";"5268";"5267";"1";"5267";"1";"3294";"1974";"181";"null";"null";"0.9998101746393319";"1.8982536066818528E-4";"0.9998101746393319";"1.8982536066818528E-4";"0.6252847380410023";"0.37471526195899774";"0.034358390280941536";"24"
"2885833";"serobinson";"242";"241";"1";"0";"242";"242";"0";"0";"null";"null";"0.9958677685950413";"0.004132231404958678";"0.0";"1.0";"1.0";"0.0";"0.0";"5"
"3803347";"Allstar Seaworthy";"3";"2";"1";"2";"1";"3";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"1"
"1526012";"Bhandari Arun";"475";"131";"344";"474";"1";"287";"188";"38";"null";"null";"0.27578947368421053";"0.7242105263157895";"0.9978947368421053";"0.002105263157894737";"0.6042105263157894";"0.3957894736842105";"0.08";"30"
"2869440";"Salvo1989";"25";"24";"1";"24";"1";"24";"1";"0";"null";"null";"0.96";"0.04";"0.96";"0.04";"0.96";"0.04";"0.0";"3"
"1906921";"atmishshunt";"4";"3";"1";"3";"1";"4";"0";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"2238676";"LeoSpat";"31";"0";"31";"30";"1";"21";"10";"8";"null";"null";"0.0";"1.0";"0.967741935483871";"0.03225806451612903";"0.6774193548387096";"0.3225806451612903";"0.25806451612903225";"6"
"3565760";"bishal ghimire";"5";"4";"1";"4";"1";"4";"1";"0";"null";"null";"0.8";"0.2";"0.8";"0.2";"0.8";"0.2";"0.0";"1"
"4458685";"Kiran Grg";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2541869";"yeti7";"35";"34";"1";"0";"35";"20";"15";"10";"null";"null";"0.9714285714285714";"0.02857142857142857";"0.0";"1.0";"0.5714285714285714";"0.42857142857142855";"0.2857142857142857";"2"
"2558250";"Sudha Shakya";"4";"3";"1";"3";"1";"4";"0";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"5003613";"Roshan Jha";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4991320";"Chini Bajracharya";"2";"0";"2";"1";"1";"0";"2";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"0.0";"1.0";"0.0";"1"
"4557139";"Dhanwantari Bhatt";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"67862";"HolgerJeromin";"2";"1";"1";"1";"1";"0";"2";"1";"null";"null";"0.5";"0.5";"0.5";"0.5";"0.0";"1.0";"0.5";"1"
"2136376";"luiz_assis";"12";"0";"12";"11";"1";"12";"0";"0";"null";"null";"0.0";"1.0";"0.9166666666666666";"0.08333333333333333";"1.0";"0.0";"0.0";"1"
"1235208";"Niru Pradhan";"94";"79";"15";"79";"15";"68";"26";"9";"null";"null";"0.8404255319148937";"0.1595744680851064";"0.8404255319148937";"0.1595744680851064";"0.723404255319149";"0.2765957446808511";"0.09574468085106383";"24"
"2873649";"Abhinavdwa";"8";"7";"1";"7";"1";"4";"4";"0";"null";"null";"0.875";"0.125";"0.875";"0.125";"0.5";"0.5";"0.0";"2"
"5003606";"anil kayastha";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3795238";"Diipak Shrestha";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"710954";"munikarmanish";"163";"117";"46";"162";"1";"31";"132";"39";"null";"null";"0.7177914110429447";"0.2822085889570552";"0.9938650306748467";"0.006134969325153374";"0.1901840490797546";"0.8098159509202454";"0.2392638036809816";"11"
"4106524";"Sanu Kumar Tamang";"21";"3";"18";"20";"1";"16";"5";"0";"null";"null";"0.14285714285714285";"0.8571428571428571";"0.9523809523809523";"0.047619047619047616";"0.7619047619047619";"0.23809523809523808";"0.0";"6"
"2902281";"Anil shing Rai";"4";"3";"1";"0";"4";"3";"1";"0";"null";"null";"0.75";"0.25";"0.0";"1.0";"0.75";"0.25";"0.0";"2"
"3811612";"Paneru Ishan";"3";"0";"3";"2";"1";"3";"0";"0";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"1"
"1968436";"andrewrasner";"4";"0";"4";"3";"1";"0";"4";"0";"null";"null";"0.0";"1.0";"0.75";"0.25";"0.0";"1.0";"0.0";"1"
"2902274";"Smap000";"2";"1";"1";"1";"1";"1";"1";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.0";"2"
"1706292";"Madur";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2877722";"Helina Shrestha";"629";"586";"43";"602";"27";"452";"177";"54";"null";"null";"0.931637519872814";"0.06836248012718601";"0.9570747217806042";"0.04292527821939587";"0.7186009538950715";"0.28139904610492844";"0.08585055643879173";"16"
"4970864";"Ganesh G C";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2693481";"sumansara";"113";"96";"17";"50";"63";"63";"50";"9";"null";"null";"0.8495575221238938";"0.1504424778761062";"0.4424778761061947";"0.5575221238938053";"0.5575221238938053";"0.4424778761061947";"0.07964601769911504";"22"
"239936";"Agile Eye";"105";"80";"25";"96";"9";"29";"76";"7";"null";"null";"0.7619047619047619";"0.23809523809523808";"0.9142857142857143";"0.08571428571428572";"0.2761904761904762";"0.7238095238095238";"0.06666666666666667";"23"
"2376";"Bman";"2";"1";"1";"1";"1";"0";"2";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"0.0";"1.0";"0.0";"1"
"2238825";"VladSol";"1";"0";"1";"0";"1";"0";"1";"1";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"1.0";"1"
"2865508";"Navajeet Khatri";"6";"5";"1";"5";"1";"6";"0";"0";"null";"null";"0.8333333333333334";"0.16666666666666666";"0.8333333333333334";"0.16666666666666666";"1.0";"0.0";"0.0";"2"
"616774";"mueschel";"24";"1";"23";"23";"1";"0";"24";"23";"null";"null";"0.041666666666666664";"0.9583333333333334";"0.9583333333333334";"0.041666666666666664";"0.0";"1.0";"0.9583333333333334";"2"
"2865528";"Migun Shakya";"6";"5";"1";"5";"1";"6";"0";"0";"null";"null";"0.8333333333333334";"0.16666666666666666";"0.8333333333333334";"0.16666666666666666";"1.0";"0.0";"0.0";"3"
"4897055";"krishnakc";"4";"2";"2";"3";"1";"1";"3";"0";"null";"null";"0.5";"0.5";"0.75";"0.25";"0.25";"0.75";"0.0";"4"
"1702220";"tijlr";"4";"0";"4";"3";"1";"4";"0";"0";"null";"null";"0.0";"1.0";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"2455923";"suyogya";"48";"0";"48";"47";"1";"40";"8";"4";"null";"null";"0.0";"1.0";"0.9791666666666666";"0.020833333333333332";"0.8333333333333334";"0.16666666666666666";"0.08333333333333333";"10"
"2865523";"RobertoRocha";"12";"11";"1";"11";"1";"12";"0";"0";"null";"null";"0.9166666666666666";"0.08333333333333333";"0.9166666666666666";"0.08333333333333333";"1.0";"0.0";"0.0";"3"
"2238840";"YKoirala";"16";"0";"16";"15";"1";"12";"4";"4";"null";"null";"0.0";"1.0";"0.9375";"0.0625";"0.75";"0.25";"0.25";"1"
"2877808";"crysjocy";"35";"0";"35";"34";"1";"14";"21";"0";"null";"null";"0.0";"1.0";"0.9714285714285714";"0.02857142857142857";"0.4";"0.6";"0.0";"8"
"2865520";"marcelagveloz";"22";"0";"22";"21";"1";"22";"0";"0";"null";"null";"0.0";"1.0";"0.9545454545454546";"0.045454545454545456";"1.0";"0.0";"0.0";"1"
"2873719";"David Norrish";"24";"23";"1";"23";"1";"21";"3";"0";"null";"null";"0.9583333333333334";"0.041666666666666664";"0.9583333333333334";"0.041666666666666664";"0.875";"0.125";"0.0";"4"
"2935117";"be best";"30";"0";"30";"29";"1";"4";"26";"18";"null";"null";"0.0";"1.0";"0.9666666666666667";"0.03333333333333333";"0.13333333333333333";"0.8666666666666667";"0.6";"5"
"2865486";"Billy Keng-Han Wu";"5";"0";"5";"4";"1";"3";"2";"1";"null";"null";"0.0";"1.0";"0.8";"0.2";"0.6";"0.4";"0.2";"2"
"2865475";"Lippy Face";"437";"211";"226";"436";"1";"412";"25";"7";"null";"null";"0.482837528604119";"0.517162471395881";"0.9977116704805492";"0.002288329519450801";"0.9427917620137299";"0.057208237986270026";"0.016018306636155607";"21"
"3860818";"Oleg  Gurov";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"686439";"85East";"22";"21";"1";"21";"1";"20";"2";"0";"null";"null";"0.9545454545454546";"0.045454545454545456";"0.9545454545454546";"0.045454545454545456";"0.9090909090909091";"0.09090909090909091";"0.0";"4"
"182643";"temporalista";"1263";"0";"1263";"1262";"1";"895";"368";"125";"null";"null";"0.0";"1.0";"0.9992082343626286";"7.91765637371338E-4";"0.7086302454473475";"0.2913697545526524";"0.09897070467141726";"4"
"3963214";"LibbyBell";"6";"4";"2";"5";"1";"5";"1";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.8333333333333334";"0.16666666666666666";"0.8333333333333334";"0.16666666666666666";"0.0";"4"
"2529620";"geomaticsgeomatics";"10";"0";"10";"0";"10";"10";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2869587";"anb22";"4";"3";"1";"3";"1";"0";"4";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"0.0";"1.0";"0.0";"1"
"4540732";"Ruud Claassen";"2";"1";"1";"0";"2";"1";"1";"0";"null";"null";"0.5";"0.5";"0.0";"1.0";"0.5";"0.5";"0.0";"2"
"4938038";"Shawn10";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"2890159";"Pia van Benthem";"20";"0";"20";"19";"1";"20";"0";"0";"null";"null";"0.0";"1.0";"0.95";"0.05";"1.0";"0.0";"0.0";"1"
"543117";"agathe da blues";"33";"3";"30";"32";"1";"28";"5";"1";"null";"null";"0.09090909090909091";"0.9090909090909091";"0.9696969696969697";"0.030303030303030304";"0.8484848484848485";"0.15151515151515152";"0.030303030303030304";"15"
"2877869";"karuishi232";"370";"369";"1";"369";"1";"354";"16";"4";"null";"null";"0.9972972972972973";"0.002702702702702703";"0.9972972972972973";"0.002702702702702703";"0.9567567567567568";"0.043243243243243246";"0.010810810810810811";"4"
"4463043";"Anne D";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"199058";"pegeka";"8";"7";"1";"0";"8";"0";"8";"0";"null";"null";"0.875";"0.125";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2877881";"Hykw4725";"267";"266";"1";"266";"1";"223";"44";"23";"null";"null";"0.9962546816479401";"0.003745318352059925";"0.9962546816479401";"0.003745318352059925";"0.8352059925093633";"0.1647940074906367";"0.08614232209737828";"41"
"567706";"ed kimber";"40";"0";"40";"0";"40";"0";"40";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2873785";"Rashmina";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4819421";"Manoj Lal Shrestha";"4";"1";"3";"0";"4";"3";"1";"0";"null";"null";"0.25";"0.75";"0.0";"1.0";"0.75";"0.25";"0.0";"4"
"2931131";"Pramod Khatiwada";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2763186";"eigek";"16";"0";"16";"15";"1";"16";"0";"0";"null";"null";"0.0";"1.0";"0.9375";"0.0625";"1.0";"0.0";"0.0";"1"
"4762067";"MKS Pashmina";"2";"0";"2";"0";"2";"2";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2898354";"gwoxford";"43";"0";"43";"42";"1";"43";"0";"0";"null";"null";"0.0";"1.0";"0.9767441860465116";"0.023255813953488372";"1.0";"0.0";"0.0";"3"
"1972608";"rabon";"1";"0";"1";"0";"1";"0";"1";"1";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"1.0";"1"
"2877876";"s21453051";"428";"427";"1";"427";"1";"428";"0";"0";"null";"null";"0.9976635514018691";"0.002336448598130841";"0.9976635514018691";"0.002336448598130841";"1.0";"0.0";"0.0";"1"
"2414976";"Bungy Nepal";"4";"1";"3";"3";"1";"3";"1";"0";"null";"null";"0.25";"0.75";"0.75";"0.25";"0.75";"0.25";"0.0";"2"
"1419697";"kanji14134";"100";"95";"5";"4";"96";"48";"52";"0";"null";"null";"0.95";"0.05";"0.04";"0.96";"0.48";"0.52";"0.0";"2"
"2259332";"kebib";"33";"32";"1";"32";"1";"15";"18";"17";"null";"null";"0.9696969696969697";"0.030303030303030304";"0.9696969696969697";"0.030303030303030304";"0.45454545454545453";"0.5454545454545454";"0.5151515151515151";"2"
"4835810";"Prabin Ojha";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"4921851";"Thebookofoli";"2";"1";"1";"0";"2";"1";"1";"0";"null";"null";"0.5";"0.5";"0.0";"1.0";"0.5";"0.5";"0.0";"2"
"4971003";"Anil_Maharjan";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"4467189";"Andrew Richey I";"7";"3";"4";"5";"2";"5";"2";"0";"null";"null";"0.42857142857142855";"0.5714285714285714";"0.7142857142857143";"0.2857142857142857";"0.7142857142857143";"0.2857142857142857";"0.0";"5"
"4872699";"Rabi Timalsina";"2";"0";"2";"0";"2";"2";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"4999673";"Sa Ja N Rb";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3791237";"idwaker";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1747365";"pegel";"189";"0";"189";"0";"189";"116";"73";"69";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.6137566137566137";"0.3862433862433862";"0.36507936507936506";"3"
"3873156";"gita28797";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3271153";"apekshagurung";"26";"0";"26";"25";"1";"13";"13";"12";"null";"null";"0.0";"1.0";"0.9615384615384616";"0.038461538461538464";"0.5";"0.5";"0.46153846153846156";"1"
"178626";"Rovastar";"2";"0";"2";"1";"1";"0";"2";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"0.0";"1.0";"0.0";"1"
"4884874";"Jbsuman";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"870861";"user_870861";"8";"0";"8";"7";"1";"0";"8";"8";"null";"null";"0.0";"1.0";"0.875";"0.125";"0.0";"1.0";"1.0";"1"
"223681";"Wim L";"704";"0";"704";"703";"1";"542";"162";"13";"null";"null";"0.0";"1.0";"0.9985795454545454";"0.0014204545454545455";"0.7698863636363636";"0.23011363636363635";"0.018465909090909092";"3"
"2767343";"Science Shrestha";"44";"7";"37";"43";"1";"44";"0";"0";"null";"null";"0.1590909090909091";"0.8409090909090909";"0.9772727272727273";"0.022727272727272728";"1.0";"0.0";"0.0";"3"
"2689518";"Mohan Singh Bomrel";"14";"13";"1";"0";"14";"6";"8";"6";"null";"null";"0.9285714285714286";"0.07142857142857142";"0.0";"1.0";"0.42857142857142855";"0.5714285714285714";"0.42857142857142855";"4"
"3373567";"Diwas shrestha";"10";"9";"1";"9";"1";"9";"1";"0";"null";"null";"0.9";"0.1";"0.9";"0.1";"0.9";"0.1";"0.0";"2"
"940481";"xtile";"23";"22";"1";"0";"23";"19";"4";"0";"null";"null";"0.9565217391304348";"0.043478260869565216";"0.0";"1.0";"0.8260869565217391";"0.17391304347826086";"0.0";"6"
"2877944";"sarahaliceparker";"276";"178";"98";"275";"1";"275";"1";"0";"null";"null";"0.644927536231884";"0.35507246376811596";"0.9963768115942029";"0.0036231884057971015";"0.9963768115942029";"0.0036231884057971015";"0.0";"30"
"4274586";"Arun Kapali";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"5040529";"yjnt";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1223154";"bddavidson";"36";"0";"36";"35";"1";"36";"0";"0";"null";"null";"0.0";"1.0";"0.9722222222222222";"0.027777777777777776";"1.0";"0.0";"0.0";"1"
"2877898";"須田桂子";"93";"92";"1";"92";"1";"71";"22";"0";"null";"null";"0.989247311827957";"0.010752688172043012";"0.989247311827957";"0.010752688172043012";"0.7634408602150538";"0.23655913978494625";"0.0";"5"
"563692";"wilsaj";"638";"32";"606";"480";"158";"601";"37";"9";"null";"null";"0.050156739811912224";"0.9498432601880877";"0.7523510971786834";"0.2476489028213166";"0.9420062695924765";"0.05799373040752351";"0.014106583072100314";"16"
"3611089";"Stha_Sravan";"3";"0";"3";"2";"1";"1";"2";"1";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"2"
"2636238";"rabisharma";"10";"0";"10";"9";"1";"9";"1";"1";"null";"null";"0.0";"1.0";"0.9";"0.1";"0.9";"0.1";"0.1";"3"
"3086788";"Rabi Thapa";"10";"9";"1";"9";"1";"2";"8";"7";"null";"null";"0.9";"0.1";"0.9";"0.1";"0.2";"0.8";"0.7";"3"
"2877888";"aruma1";"407";"200";"207";"406";"1";"384";"23";"13";"null";"null";"0.4914004914004914";"0.5085995085995086";"0.9975429975429976";"0.002457002457002457";"0.9434889434889435";"0.056511056511056514";"0.03194103194103194";"7"
"3271130";"narensth";"31";"0";"31";"30";"1";"31";"0";"0";"null";"null";"0.0";"1.0";"0.967741935483871";"0.03225806451612903";"1.0";"0.0";"0.0";"1"
"2861509";"NoOneShEre";"22";"21";"1";"21";"1";"22";"0";"0";"null";"null";"0.9545454545454546";"0.045454545454545456";"0.9545454545454546";"0.045454545454545456";"1.0";"0.0";"0.0";"1"
"2898370";"Jessica Uy";"89";"0";"89";"88";"1";"89";"0";"0";"null";"null";"0.0";"1.0";"0.9887640449438202";"0.011235955056179775";"1.0";"0.0";"0.0";"3"
"2865604";"YYC_Dave";"268";"0";"268";"267";"1";"268";"0";"0";"null";"null";"0.0";"1.0";"0.996268656716418";"0.0037313432835820895";"1.0";"0.0";"0.0";"1"
"522742";"josmougn";"412";"181";"231";"233";"179";"316";"96";"14";"null";"null";"0.4393203883495146";"0.5606796116504854";"0.5655339805825242";"0.4344660194174757";"0.7669902912621359";"0.23300970873786409";"0.03398058252427184";"44"
"2595286";"Daisyfields75";"865";"0";"865";"864";"1";"456";"409";"248";"null";"null";"0.0";"1.0";"0.9988439306358381";"0.0011560693641618498";"0.5271676300578034";"0.4728323699421965";"0.28670520231213875";"56"
"3693002";"GeoCrazy";"48";"0";"48";"47";"1";"6";"42";"2";"null";"null";"0.0";"1.0";"0.9791666666666666";"0.020833333333333332";"0.125";"0.875";"0.041666666666666664";"5"
"563706";"RAHinton";"18";"0";"18";"17";"1";"5";"13";"5";"null";"null";"0.0";"1.0";"0.9444444444444444";"0.05555555555555555";"0.2777777777777778";"0.7222222222222222";"0.2777777777777778";"3"
"2877912";"umeda";"111";"110";"1";"110";"1";"93";"18";"17";"null";"null";"0.990990990990991";"0.009009009009009009";"0.990990990990991";"0.009009009009009009";"0.8378378378378378";"0.16216216216216217";"0.15315315315315314";"19"
"2058725";"soledji";"88";"0";"88";"0";"88";"81";"7";"4";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.9204545454545454";"0.07954545454545454";"0.045454545454545456";"4"
"326143";"Dhruba Adhikari";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3869124";"दिप श्रेष्ठ";"2";"1";"1";"0";"2";"2";"0";"0";"null";"null";"0.5";"0.5";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"1915421";"devendrashres";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"346624";"mahesh thapa";"6";"1";"5";"1";"5";"6";"0";"0";"null";"null";"0.16666666666666666";"0.8333333333333334";"0.16666666666666666";"0.8333333333333334";"1.0";"0.0";"0.0";"6"
"2865699";"feftekhari";"43";"42";"1";"42";"1";"43";"0";"0";"null";"null";"0.9767441860465116";"0.023255813953488372";"0.9767441860465116";"0.023255813953488372";"1.0";"0.0";"0.0";"2"
"2218539";"Gato Maps";"357";"356";"1";"0";"357";"357";"0";"0";"null";"null";"0.9971988795518207";"0.0028011204481792717";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"424456";"sagara1020";"8";"0";"8";"0";"8";"8";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"4991555";"dipak shahi";"3";"2";"1";"2";"1";"3";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"2"
"4655702";"Sudit Maharjan";"3";"1";"2";"2";"1";"3";"0";"0";"null";"null";"0.3333333333333333";"0.6666666666666666";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"2"
"2886201";"Sylvanowner";"114";"0";"114";"0";"114";"114";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"219668";"sev_osm";"19";"1";"18";"1";"18";"2";"17";"8";"null";"null";"0.05263157894736842";"0.9473684210526315";"0.05263157894736842";"0.9473684210526315";"0.10526315789473684";"0.8947368421052632";"0.42105263157894735";"2"
"4065829";"andykas";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"2865718";"javigomezb";"270";"0";"270";"269";"1";"221";"49";"0";"null";"null";"0.0";"1.0";"0.9962962962962963";"0.003703703703703704";"0.8185185185185185";"0.1814814814814815";"0.0";"2"
"39457";"Markus59";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"1436214";"pipapepita";"87";"85";"2";"62";"25";"72";"15";"0";"null";"null";"0.9770114942528736";"0.022988505747126436";"0.7126436781609196";"0.28735632183908044";"0.8275862068965517";"0.1724137931034483";"0.0";"8"
"2877967";"ritujane";"2";"1";"1";"1";"1";"1";"1";"1";"null";"null";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"1"
"2877966";"Dávid Kárai";"24";"23";"1";"23";"1";"8";"16";"4";"null";"null";"0.9583333333333334";"0.041666666666666664";"0.9583333333333334";"0.041666666666666664";"0.3333333333333333";"0.6666666666666666";"0.16666666666666666";"1"
"2865678";"Seung Kyum Kim";"168";"0";"168";"167";"1";"121";"47";"4";"null";"null";"0.0";"1.0";"0.9940476190476191";"0.005952380952380952";"0.7202380952380952";"0.27976190476190477";"0.023809523809523808";"14"
"3000837";"Chhunta";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"4786787";"Sanjog Sigdel";"5";"2";"3";"4";"1";"3";"2";"0";"null";"null";"0.4";"0.6";"0.8";"0.2";"0.6";"0.4";"0.0";"4"
"4872807";"sn4j";"4";"2";"2";"3";"1";"4";"0";"0";"null";"null";"0.5";"0.5";"0.75";"0.25";"1.0";"0.0";"0.0";"4"
"973373";"chihchun";"6";"5";"1";"5";"1";"5";"1";"0";"null";"null";"0.8333333333333334";"0.16666666666666666";"0.8333333333333334";"0.16666666666666666";"0.8333333333333334";"0.16666666666666666";"0.0";"2"
"2890265";"24367dfa";"380";"0";"380";"379";"1";"239";"141";"0";"null";"null";"0.0";"1.0";"0.9973684210526316";"0.002631578947368421";"0.6289473684210526";"0.37105263157894736";"0.0";"6"
